"","Gras","PCDF","InDF","PJW","PIPO","Salp","Mixd","Hdwd","CaCr","DeSc","MMsh","Sgbr","Shsp","D2WUI","D2Rd","RiverD","DEM","Slop","P90Ao","PPAo","PWAo","PAo","PP2GAo","T90Mn","T90Ao","TPAo","TWAo","TAo","TP2GAo","WMx","WMn","H90Ao","HAo","HPAo","HWAo","LOshp","Calacre_ha","FSH","FSH_PRO"
"569",0,0.010526316,0,0,0,0,0.808421053,0.025263158,0.002105263,0,0,0,0,1945.433449,13624.26908,0.137497823,750.3024773,25.86110167,-3.57562150458495,0.424602143125596,-2.6610416847896,-3.42039224335126,-0.2784536977609,31.682422892253,11.303606287638,-0.387524037578999,8.499644846698,6.44536465236098,-0.0494874069109983,7.01118898391724,3.05010117803301,-15.2121672842238,-16.5271690641131,0.558791403676949,-10.5777499629002,1,1443.149048,127.89,0.088618705
"570",0,0.030612245,0,0,0,0,0.867346939,0.035714286,0,0,0,0,0,1671.014004,17452.6379,0.139089465,959.844024,22.34822537,-3.43896527820163,0.315718584590488,-2.66737205452389,-3.33002972986017,-0.237100270059374,31.330819702148,11.350415802002,-0.443248187793984,8.45858248542299,6.632612282889,-0.148094139846989,6.05195045471191,2.75450421742031,-15.7754483540853,-16.8186725071498,0.449952829897015,-10.8857081045512,1,558.1796318,13.59,0.024347001
"571",0.007518797,0.026315789,0,0,0,0,0.815789474,0.026315789,0.011278195,0,0,0,0,2419.500432,14322.2378,0.135982219,865.3745235,24.67119133,-3.28320032325056,0.340292601608763,-2.49733474967526,-3.22769236862659,-0.259814036048316,31.234624905056,11.215133709378,-0.490715587839986,8.29603902031403,6.63022542681,-0.215816634932025,6.10089731216431,2.81105946472713,-15.3729322433472,-16.482844216483,0.468480534023708,-10.4719014697605,1,2169.898569,107.73,0.049647482
"572",0.000712251,0.024216524,0,0,0.000712251,0.01994302,0.836182336,0.038461538,0.012108262,0,0,0,0,3862.011722,2422.891216,0.147025299,1076.0983,26.20835475,-4.56257071594397,0.702372667836208,-3.22451067204569,-4.28889914282731,-0.394507748239181,28.218653021918,10.334530173408,-0.366456885742991,7.69868669946197,6.33302454267198,0.173221750197001,5.31507158279419,2.64693206548691,-13.5731073061625,-17.0161620412554,0.811129557540994,-8.27276326472463,1,5226.656552,532.71,0.101921753
"573",0,0.013586957,0,0,0,0.002717391,0.902173913,0.019021739,0,0,0,0,0,5871.025495,5464.823517,0.14410199,981.0701479,39.87034541,-4.19141439861721,0.609313759344076,-2.97759434269145,-3.94290593436786,-0.350775670381932,29.941555447049,10.830089992947,-0.289560305527004,8.21267510707099,6.40375889369398,0.139571295844007,5.67736577987671,2.71709697757448,-14.2473317994012,-16.4193709100996,0.334977043999565,-9.67936240302192,1,1748.338847,41.67,0.023834053
"574",0,0.002597403,0,0,0.002597403,0.090909091,0.720779221,0.00974026,0.104545455,0,0,0,0,2231.370617,8463.568764,0.133945871,1267.100193,37.37784639,-2.99532010687722,0.177116338918412,-2.28927224426488,-3.00873676495893,-0.188498199375626,28.748633829753,11.47938486735,-0.454959894317028,8.565868352753,6.51933833531001,-0.254550160925021,4.54216575622559,2.85008338178907,-15.120311472151,-16.8233346530369,0.337535315868902,-10.9876790701174,1,4606.916961,626.76,0.136047601
"575",0,0,0,0,0.002136752,0.106837607,0.696581197,0,0.155982906,0,0,0,0,4650.487992,14603.20381,0.129098736,1467.772636,43.53524877,-3.12739029957189,0.153431288751901,-2.32896740004128,-3.11645075934274,-0.27604299004561,27.279983181424,12.820787090725,1.70924894794098,9.91039412006103,7.79208826337498,1.98353555467401,4.54101419448853,2.85185619422368,-13.7772759649489,-15.9875902857099,0.614268608342588,-9.79334705327851,3,1600.558944,293.31,0.183254732
"576",0,0,0,0,0,0.114117647,0.830588235,0,0.010588235,0,0,0,0,8822.401635,26564.25302,0.119433206,1458.920146,28.55588281,-3.02290291951762,0.223263527832779,-2.28181758932039,-3.02227050491742,-0.265226713193008,25.060851372613,10.1639664544,-1.52498081930298,7.11481448404197,4.67198497227298,-1.19876246982199,5.0364351272583,2.85456718717303,-12.7361410564846,-15.5360037258693,1.1352887247123,-8.00102566737755,3,4044.327332,533.79,0.131984866
"577",0,0,0,0,0.001466276,0.212609971,0.586510264,0,0.137829912,0,0,0,0,11985.89821,24287.5267,0.122505057,1584.888388,36.54615104,-3.10352868239085,0.225892264468997,-2.3867689184114,-3.25921915599278,-0.235340254953484,24.396714613173,10.725484297011,-0.569285797917018,7.45060403362601,5.20380194527797,-0.260408812877984,4.65236473083496,2.83579610245568,-11.2859721925524,-15.5695552008493,1.33458449793797,-6.17792007969875,3,2630.878264,447.66,0.170156106
"578",0,0,0,0.024242424,0.115151515,0,0.066666667,0.478787879,0.284848485,0,0,0,0,2677.247738,6816.740969,0.125836074,1130.247273,31.46245236,-1.71775805056095,-0.179723199870851,-2.02296912338999,-2.32872247695923,-0.252662981257719,20.889087592231,1.74389830695299,-1.232974868974,5.93894209269598,9.12777462712,-0.444734548431995,4.24185752868652,2.30916529231601,1.20577218797472,-8.95059147587529,0.213261479645773,-4.70954049178977,1,602.1896027,13.05,0.021670916
"579",0,0,0,0.001147541,0.035901639,0,0.177540984,0.549180328,0.177213115,0,0,0.000163934,0,2004.598853,4255.285935,0.168930861,907.1151814,19.16778161,-2.52741490768062,-0.0781024550300798,-2.23912362803042,-2.55771017074585,-0.25558049713864,30.745329115126,9.68223974439798,-0.922924303540981,6.89234898137101,7.474711227417,-0.397815317889012,3.04067134857178,2.51323646306992,-9.37321708467272,-11.8402763366699,2.35095990249534,-5.13871752670388,1,29274.73069,5520.78,0.188585168
"580",0,0,0,0.008181818,0.035909091,0,0.213181818,0.534393939,0.154848485,0.000151515,0,0.001818182,0,3790.185189,4938.038398,0.165001578,1171.971721,20.0737207,-2.67124644650353,-0.051455035708309,-2.25733415772712,-2.63729288727045,-0.281206946357403,29.001105075412,9.30627704196502,-1.04670533323599,6.46438017701797,7.51547012329098,-0.481100319258019,2.9216902256012,2.55595053434372,-8.55335507922702,-11.9518497467041,2.05884254056644,-3.92172920625973,1,24266.14399,4321.17,0.178074028
"581",0,0,0,5e-04,0.067625,0,0.259375,0.466875,0.144625,0,0,0.00075,0,4869.621683,8464.589056,0.172713232,980.9400608,25.24848888,-2.5845165544086,0.0189221988316455,-2.15494741100112,-2.56982368113948,-0.136403633878122,29.897201199002,9.00116123623297,-1.90117192735897,6.05873178968199,6.80089774786302,-1.38615348915602,3.44628214836121,2.62000591848411,-10.5891537772285,-16.0680312642864,1.45603265949324,-6.4495917301552,1,23947.4542,4752.54,0.198457003
"582",0,0,0,0.004807692,0.158653846,0,0.480769231,0.182692308,0.086538462,0,0,0.014423077,0,5153.581331,12646.64203,0.168905988,1443.411128,18.3845023,-2.80166966650221,-0.0108883675017388,-2.29037657341147,-2.860675573349,-0.268380754134234,29.068421766493,10.218011305067,-0.991034314523006,7.04864616643403,8.23059788456698,-0.520728516422992,3.31858968734741,2.81381145230046,-9.58690840403239,-14.7482727368673,1.89213206721287,-4.97780392216701,3,730.2595182,43.74,0.059896515
"583",0,0,0,0,0.014285714,0,0.871428571,0.035238095,0.000952381,0,0,0,0,3462.47857,2827.789892,0.169808988,1274.615072,16.51705935,-5.17197483546204,0.617129913926904,-3.53787363374155,-5.06174195532141,-0.741519141820521,27.320585123698,9.21979509989399,-0.994938657174998,6.45219726811803,8.26238336234297,-0.329794877494976,4.46479606628418,2.38123212395043,-9.30521230697632,-18.9997432725183,1.35712121203055,-4.63760687634836,1,3607.10762,1197,0.331844826
"584",0,0,0,0,0,0,0.953781513,0,0,0,0,0,0,6566.590244,11659.81296,0.163393766,1290.474692,28.96888559,-4.54053889877266,0.414018621631697,-3.20992780666725,-4.14968277177503,-0.617667718260896,28.11005452474,9.70758488973001,-0.879333683088987,6.97739582435798,8.02517909388399,-0.283340142443024,3.92276883125305,2.50827597418139,-9.505008676317,-15.5844600354472,0.698083896262972,-5.63450239218918,1,883.6194171,140.67,0.159197498
"585",0,0,0,0,0.015151515,0,0.840909091,0.121212121,0,0,0,0,0,13109.00671,27035.66986,0.169256469,1317.2219,44.52129562,-4.33567554652691,0.159211745838714,-3.28983480634253,-4.37759494781494,-0.577831342913746,27.603977118598,9.68538657294403,-0.808640099817978,6.571090124791,8.99390247889897,-0.324129266677005,3.70922422409058,2.9180173168377,-9.87312060462104,-18.7971345940415,0.623028474695541,-5.22463921939626,2,438.7497106,87.93,0.200410389
"586",0,0.289583333,0,0,0.013888889,0,0.675694444,0.003472222,0.004166667,0,0,0,0,2934.358888,7159.22948,0.138325814,871.945842,26.25857357,-5.03016816079617,0.987058326894162,-3.09919495851386,-5.0710411795548,-0.325004286041447,27.794371202257,9.83656556871199,-0.691726759368009,7.20449821621798,6.17259859357603,-0.663094688864021,5.09586238861084,3.15680755206517,-14.2118803554111,-17.9428068433489,-0.0679560517953099,-9.95315845963222,1,4253.577194,695.34,0.163471819
"587",0,0,0,0,0,0,0.029761905,0.779761905,0.136904762,0,0,0,0,9290.8141,18188.13004,0.114332418,833.0296686,25.25665185,-1.72456290456984,-0.167106428956674,-1.69788433036773,-1.84143240898848,-0.172223638085758,29.662380981445,6.98265914916999,-1.28105784397502,6.84972523708001,10.314291381836,-0.749861698525024,3.79802179336548,2.21920695900917,-5.55982834498088,-11.1976797580719,0.312423132603463,-6.22894153719634,1,546.6596394,0.36,0.000658545
"588",0,0,0,0,0,0,0,0,0,0.354166667,0,0,0,785.1363015,19732.68672,0.08246778,60.24952693,1.645994648,-0.208707533280055,-0.0416266657168569,-0.109065655594558,-0.240211009979248,-0.0550126172358694,27.928123982747,-3.319686381022,-0.847940158220979,7.20791082444498,5.84798177083297,-0.326041701572024,3.62369108200073,2.73567710320155,-2.14406848483615,-1.98152534166972,1.18688505771113,-0.852354825711718,1,532.7096486,0,0
"589",0,0,0,0.213804714,0,0,0,0.316498316,0.005050505,0.284511785,0.026936027,0,0.006734007,7991.951311,7193.407116,0.062684313,1710.031284,18.78030345,-0.22545902232329,0.131714885336122,0.579640214544496,-1.25819098949432,-0.210615498178145,25.100174967448,2.24424082438202,-1.10668108821699,5.46827962040101,9.73873901367199,-0.355292837603997,3.63124442100525,3.16690933704376,-5.62421776983473,-10.7474160194397,1.53142620223799,1.82251049178878,1,1314.359133,145.08,0.11038079
"590",0.058461538,0,0,0,0,0,0,0,0,0.536923077,0,0.003076923,0,12913.60772,2301.60415,0.152108652,1571.895994,2.938250928,-0.38704998559422,0.405638215978161,0.405374525029675,-0.579075276851654,-0.0884378550488965,27.375552368164,6.77176589965802,-1.44128820631198,8.77727296617297,11.960636138916,-0.471089518926988,2.74080586433411,2.74080586433411,-7.27963463465373,-15.4922914505005,1.06927840538274,-6.30870278053034,1,1197.35921,6.84,0.005712571
"591",0,0,0,0,0.114074074,0.405925926,0.148148148,0.084444444,0.013333333,0,0,0.022222222,0,16129.79192,20154.30967,0.163988736,2174.772188,16.52464213,-2.5086337496837,-0.0391613141773572,-2.75126795928463,-3.34661128052643,-0.407855618038988,16.519159952799,2.12425486246701,-2.07459651722598,4.09563625560099,7.23524758475202,-1.57369076348601,4.65700817108154,2.93259847164154,-0.948858292897544,-4.27278992789132,0.325185127507627,0.152890510808408,3,1434.239054,86.58,0.060366506
"592",0,0,0,0,0.012121212,0.703030303,0,0.072727273,0,0,0,0.012121212,0,8722.092115,557.8123441,0.152627027,2182.552862,6.976648668,-2.27227213482062,-0.133138980351242,-2.51685478874281,-2.89809322357178,-0.399334651971954,18.389365641276,4.15872046152703,-1.37177069670201,4.81701390260201,8.77639675140398,-0.646439471275983,4.61639833450317,2.89040820598602,-0.563433657752142,-9.5349189043045,0.293405271043966,-2.26840045405369,1,757.0795006,21.42,0.028292934
"593",0.748148148,0,0,0,0,0,0,0,0,0.22962963,0,0,0,13689.09224,1191.919767,0.066685089,1435.957907,1.198044881,-0.527366327577167,0.0675960584403643,0.419091324401058,-0.995980136096478,-0.14740115189864,16.774871826172,-7.84722518920898,-1.12510062822298,5.63312767377897,0.227802276610987,-0.258078282175973,5.1264910697937,3.19034840663274,0.183976025051543,-8.80862887700399,1.8747097962822,2.51401872572556,2,509.1296641,0,0
"594",0,0,0,0.375,0,0,0,0.284722222,0.006944444,0.118055556,0.075,0,0.048611111,5771.750077,5328.167661,0.080967772,1677.557354,15.13652839,-0.359780376487308,0.212169661436206,0.740657939825183,-1.26194000244141,0.0903969333062764,24.722111002604,0.8990843455,-2.92905622993402,3.63219827140898,7.37200864156102,-2.31870526581798,3.60848736763,3.21936613321304,-5.61085789998372,-12.6659811337789,0.892104968526006,0.792941913106084,1,2176.108564,214.65,0.09863938
"595",0,0,0,0,0,0,0,0,0.060606061,0.787878788,0,0.015151515,0.005050505,10274.39078,20340.72855,0.102325335,1148.407376,5.121467486,-0.662416345543332,-0.127416521310806,0.023729532957077,-1.07336914539337,0.0329075311523637,27.229298570421,1.83147905137798,-0.731760137220988,7.14982021556199,10.775726318359,-0.337297102983996,4.3676438331604,3.5112051765124,-6.27311234474182,-11.2258294026057,0.362397645813189,-1.85809185613994,1,726.119521,0,0
"596",0,0,0.215873016,0.39047619,0.136507937,0.015873016,0.015873016,0.149206349,0.031746032,0,0.006349206,0,0.003174603,12147.84882,18397.33706,0.151312385,2288.489518,24.3006587,-0.576844058765305,0.664008644281649,1.2543537885535,1.72702551931143,0.0480714239715749,22.038611178928,2.17090869479699,-3.26447774849697,4.10998437918897,5.81399383544903,-2.23109630509902,5.15964460372925,3.16849085688591,-8.18560251659817,-0.231007599830626,0.893079969618057,-1.88989808824327,3,1303.37914,16.38,0.012567333
"597",0,0,0.0625,0,0.8625,0,0,0.033333333,0,0,0,0,0,10500.27145,16748.66515,0.147665772,2202.664011,8.181808458,-0.916187551948759,0.36957899826804,0.558440129936131,1.31309840157628,-0.0963997500005112,20.192441474067,2.40158606635202,-1.684145559672,6.03172815858898,8.48258895874,-1.12790345833997,7.35518407821655,3.92680260837078,-5.59303579330444,-3.85534698963165,-0.122204905241922,-2.28361809799095,1,553.4096349,0,0
"598",0,0,0,0.053333333,0,0,0,0,0.017777778,0.904444444,0,0,0,5371.939308,23027.14725,0.117050312,1608.800576,4.41705788,-0.382387069529957,0.504141911377315,0.466947063316707,-0.243499013781548,-0.415469702747133,29.522354125977,7.75745391845697,-1.484265819874,6.29418800703098,6.782279968262,-0.297204235799995,6.43803691864014,3.27691313922405,-5.50169756677416,-3.01186380386353,1.277681388107,-2.11614795759612,1,629.3695848,222.84,0.354068588
"599",0,0,0,0.084615385,0,0,0,0.003846154,0.876923077,0.019230769,0,0,0,18981.29416,24576.62704,0.144975369,1319.599634,15.66241426,-0.588464525673125,0.345137801045686,0.141973104352265,-0.4887734785676,-0.224044722279692,33.203235202365,8.57428699069601,-1.09152463526499,6.99941011815298,7.68812789917001,-0.154068915673008,6.65283966064453,3.16766476929188,-4.4337511645423,-1.69151554107666,0.918521609960816,-1.74094799453137,1,882.3594179,255.69,0.289779873
"600",0,0,0,0.214285714,0,0,0,0,0,0.007142857,0,0.735714286,0,2051.193112,2542.314829,0.104515503,1687.158458,17.79847664,-0.32775989373525,0.193111653226653,-0.142469649416169,-0.829791378974915,0.11476967439932,28.931126234267,11.132929441664,-0.670804478764012,9.76206066405899,11.840002059937,-0.237251219407028,5.37065315246582,4.17360816001892,-9.98195916281806,-11.3678063392639,0.149207850686864,-8.34726927638833,1,556.289633,23.58,0.042387991
"601",0,0,0,0.013333333,0,0.026666667,0.006666667,0.18,0,0,0.48,0.206666667,0.02,7078.446928,7021.126096,0.119402279,2262.538132,13.31115584,-0.180950457519955,-0.0287286658692205,-0.268787087957844,-0.675966702401638,0.0486257976176692,24.607545301649,11.213723585341,-0.379230025546974,9.15713166878902,3.27147369384801,0.0273105895599883,5.31046772003174,3.23592922985554,-9.64941993289523,-6.212468791008,-0.0887246724047692,-7.37565475663328,2,596.6096064,37.62,0.06305631
"602",0,0,0,0,0,0,0,0,0,1,0,0,0,2437.752091,528.6720976,0.06205392,1078.712573,1.315078075,-0.657691418793466,-0.146620095555299,0.244488417323119,-1.17552042007446,0.0288743026116316,20.150256008572,-7.39140048556902,-0.623056798199002,6.16068801381198,-0.669166564941008,-0.812770818572972,6.04728126525879,3.63220687707265,-3.25946983231438,-12.3737301429113,-1.99185084984973,-0.880595204097773,1,684.3595485,61.56,0.089952716
"603",0,0,0,0.079487179,0,0,0,0.135897436,0,0.661538462,0.005128205,0,0,7563.070815,6129.429634,0.052005879,1556.563296,22.3452282,-0.775891036126349,0.00252548035453337,0.47176733788322,-1.05094039440155,0.24834344881812,24.985511610243,0.453105756971979,-1.21549280952001,5.615582858815,8.21355056762701,-1.13382058985098,4.8661732673645,3.15407188733419,-9.05297865337796,-9.43830438454946,-0.415213316873789,-0.61628410239625,2,1163.789232,42.84,0.036810789
"604",0,0,0,0,0,0,0.025,0.003125,0,0,0,0.9375,0,14294.67125,10799.7439,0.191162605,2095.38843,11.91999209,-0.220632991856999,0.00391632747026827,0.284511510842766,-0.823161721229553,-0.228602225484412,25.137216864692,12.247882186042,0.269244686450975,9.99679805406601,19.5330286026,-0.314402997883008,2.13215088844299,2.13215088844299,-12.1343588723077,-19.3513593673706,-1.87835511350943,-9.11451348448111,1,930.689386,149.58,0.160719572
"605",0.00591716,0,0.004142012,0.057692308,0.049112426,0.00591716,0.00887574,0.027218935,0.002366864,0.021893491,0.034911243,0.630177515,0.035798817,3291.586059,11520.21216,0.157830577,2111.023964,7.834978889,-0.487240943974919,0.215123953967313,0.292363824992398,0.10988438129425,0.0689925537779441,27.880207316081,14.013612047831,-0.743641734901985,9.26718342226297,5.86179447174101,-1.16870253070499,4.01919269561768,2.5272998213768,-11.5722307099236,-8.83971107006073,-0.906889167486451,-7.4037820965636,1,7753.674885,862.74,0.111268529
"606",0,0,0,0,0,0,0,0,0,0.948960302,0,0,0,32898.96431,26728.61559,0.073295792,1046.311067,21.24034103,-0.0048815641138289,-0.010157717988382,-0.161800934598337,-0.652548670768738,0.120025543021221,24.980635240343,-0.844109937879978,-0.484889360814009,9.08183732375602,6.79433441162098,-0.718864440918026,7.61779880523682,6.70614814758301,-3.77884181870355,-8.54321082433065,0.208410194496704,-4.45186526479285,1,1995.118684,2.7,0.001353303
"607",0,0,0,0,0,0,0,0,0,0.944976077,0,0,0,23401.51877,45079.39668,0.077077995,1030.780099,12.58272752,0.131137529346678,0.0840688776346593,-0.1309036780027,-0.757558882236481,0.0697180644359464,26.12677883572,1.35051273769801,-0.498834073932983,8.94974189957799,12.231531143188,-0.848044326882018,4.1685848236084,3.75383639335632,-5.03257985115051,-8.27397012710571,0.200913404327592,-4.71015265097026,3,1383.029088,0.09,6.51e-05
"608",0,0,0,0,0,0,0,0,0,0.91005291,0,0,0,28630.95743,32647.59255,0.073761411,886.5925684,13.33733552,-0.589305296209123,-0.0678387340766932,-0.241362994597628,-0.306588153044383,0.0648067215688868,34.123876274957,8.40177124871099,-0.463232950446979,9.09967331481101,14.300823847453,-0.702361512028006,3.59769034385681,3.33542966842651,-6.21454325781928,-4.07287216186523,0.178116066003936,-4.65278603360544,1,1780.108826,0.09,5.06e-05
"609",0,0,0,0,0.135294118,0,0.135294118,0.4,0.252941176,0,0,0.011764706,0,1582.895548,9687.169165,0.086755205,1519.946092,24.59380189,-1.07959114346239,-0.126140638601546,-1.11065420449949,-1.17445266246796,-0.124593767757509,26.879374864366,9.25697267320402,-0.163605484307993,8.16811677521298,6.59904861450201,-0.504316691480028,3.1713855266571,2.88521420955658,-6.08321238623725,-8.05615425109863,-0.017713440789116,-4.74550236596001,1,590.3096106,160.2,0.271383012
"610",0,0,0,0,0.008366801,0,0.072289157,0.720883534,0.08935743,0.000334672,0,0,0,439.5213735,3615.349346,0.175840468,426.2840785,11.94154873,-2.6610450718138,-0.448576427168316,-2.64357853598065,-2.69376301765442,0.134545929291669,34.674557495117,11.93595199585,0.192150963677022,7.930424584283,8.11812464396201,-1.02243707694299,5.10161209106445,2.71206708749135,-13.5728026707967,-26.7122999827067,-2.28759387271856,-11.1377792670057,2,14981.57012,2383.74,0.159111494
"611",0.006944444,0,0,0,0,0,0,0.161458333,0.737847222,0.015625,0,0,0,11130.48152,6153.636569,0.105451985,512.239315,13.45615553,-0.43764700293541,-0.0718082975523145,-0.700578008212295,-0.74318516254425,-0.0352138716216181,24.573862372504,0.750707923040977,-0.579377479802986,6.82512348150101,8.52624130249001,-0.671219632517023,4.08706569671631,3.94824314117432,-3.42087329228719,-5.74790668487549,0.374411526848288,-7.26209360010484,1,1599.838945,0,0
"612",0,0,0,0,0,0,0,0.018181818,0.636363636,0.15,0,0,0,9723.109524,12322.91289,0.059611424,470.8217242,10.4574285,-0.112776050302717,-0.0418289267257148,-0.430116463525622,-0.4537173807621,-0.0617430878717915,26.857486300998,1.64529758029499,-0.311127830953978,7.94124109604797,10.525421142578,-0.414425644219989,3.68361234664917,3.68361234664917,-4.3379039340549,-7.8652229309082,0.367696911680934,-7.78986343682981,2,755.3695017,0,0
"613",0,0,0,0,0.039215686,0,0.148148148,0.579520697,0.165577342,0,0,0,0,1240.942537,9332.708583,0.182415042,861.7081684,11.29638102,-1.94561797413561,-0.377485298642925,-2.48571749878865,-2.55502869401659,-0.0588854031235564,25.757477145725,4.44015346103203,0.590107101241017,8.402366775313,16.095491954259,-0.441926382726024,2.95590782165527,2.45088982582092,-0.925436825222441,-12.0223462241037,-1.11106335259731,-9.10750996209438,2,1749.148846,61.74,0.035297168
"614",0,0,0,0,0,0,0,0.036264282,0.816691505,0.001490313,0,0,0,866.2790842,2607.138905,0.090907333,420.282631,13.05269018,-1.2764185667038,-0.0618879592009619,-1.24937053229295,-1.2764185667038,0.00493909004661772,32.687004937066,7.67247856987802,-0.302267398710001,5.95439497006498,14.076194763184,-0.688472735336006,3.220867395401,2.78473436832428,-1.13581038581,-9.45211315155029,-0.0702444151336081,-1.95770130905451,2,5870.876127,0,0
"615",0.004901961,0,0,0.053921569,0,0,0,0,0,0.004901961,0,0.916666667,0,19225.03622,10103.89293,0.093210761,1781.309643,7.154161227,-0.756410272585021,-0.0919937697890537,-0.561670771026923,-0.927200555801392,0.0925415088148678,26.710233222114,12.967500220405,1.261049245697,10.186958288056,17.742099761963,-0.442979313968976,2.98669672012329,2.79193818569183,-14.8963777648078,-18.8928070068359,-0.914375778896357,-13.1791958777733,1,769.9494921,0,0
"616",0,0.001322751,0,0,0,0,0.576719577,0.076719577,0,0,0,0,0,6110.358293,23908.15442,0.077782091,448.0531511,34.10854682,-5.60106324685944,-0.771228698928372,-5.41537454529525,-5.65861415863037,0.750965860934039,21.978302680122,4.46217032538499,-0.464132121965008,3.58904857261501,4.19102859497099,-1.14773983425602,6.41139936447144,4.17790797352791,-5.46317757500542,-15.9239361286163,-0.844880496754364,-6.31618252922507,1,2265.748505,250.74,0.110665416
"617",0.032749859,0,0,0,0,0,0.001693958,0.711744777,0.111518916,0,0,0,0,2797.187436,4176.768825,0.121648845,402.1781696,20.34451401,-2.35587215423584,-0.281400567565868,-2.34845072654338,-2.35587215423584,-0.0585402754786747,31.940877956814,10.627294582791,-0.402226304696001,7.07647814781802,4.92820739746099,-1.29260955760702,4.64527463912964,3.48624100003924,-16.2854110240936,-22.2897959436689,-0.577315174676233,-12.90830882702,2,14566.76039,828.99,0.056909702
"618",0.004761905,0,0,0,0,0,0.014285714,0.261904762,0.704761905,0,0,0,0,2981.916759,2832.194942,0.143595134,640.1694288,21.70259249,-1.61618113517761,-0.227717055993922,-1.58681125851238,-1.61618113517761,-0.0665551363642699,34.88504808214,11.713495424059,0.438370162365004,8.22296183716998,7.96452522277798,-0.805615680669973,5.56984567642212,3.08786571025848,-14.1959056165483,-26.1347401936849,-1.91767571642508,-12.276079875971,1,586.3496132,102.33,0.174520453
"619",0.044753086,0,0,0,0,0,0,0.570987654,0.314814815,0,0,0,0,7433.309278,8933.29372,0.133345481,551.9597943,18.0206173,-2.3223237991333,-0.275507026248508,-2.30297886663013,-2.3223237991333,-0.106780514413235,32.145634290907,11.239592191908,0.802715189316984,7.86007297740298,5.509805679321,-0.129912968555004,3.73481035232544,2.97150349617004,-15.1607967270745,-21.9643766880035,-1.4308991962009,-12.1684976153904,2,2115.538604,349.38,0.165149433
"620",0.017094017,0,0.132478632,0.658119658,0.08974359,0,0.02991453,0,0,0.012820513,0,0.034188034,0.004273504,3448.416136,4441.248602,0.147666489,2055.589699,18.21032212,0.231974006361432,0.0362537744777653,0.786823833300397,-0.721846143404643,-0.040758713203318,23.868742540148,7.00901468065098,-0.64928918726298,7.75314230077402,11.914477666219,-0.962741814407991,3.36062526702881,2.39343333244324,-5.10792024400499,-11.405979792277,-0.360323114332811,-3.07968346589531,1,893.9694102,0.9,0.001006746
"621",0,0,0.007211538,0.533653846,0.108173077,0,0,0.002403846,0,0.016826923,0.002403846,0.305288462,0.004807692,19065.95882,18193.69991,0.151105283,2224.315745,8.426570049,0.0488513595528073,0.00521481212447661,0.123546602094875,-1.01265919208527,0.220808597366794,22.432143486871,8.55183628930001,-0.306255764431,10.16675429874,16.624575614929,-1.210934208889,3.58542490005493,2.32310686508814,-10.4469390233358,-15.0998226801554,-1.28565662982417,-10.0187498915429,1,808.6494665,9.18,0.011352261
"622",0.000449236,0,0,0.052560647,0,0,0,0,0,0.007187781,0.013926325,0.91509434,0.001796945,14005.6704,5653.722882,0.176049311,1962.135309,5.713916118,-0.30120970375008,-0.0566417902123695,-0.0270320504319435,-0.985853254795074,0.311064117484622,24.455372789171,9.47250364091701,-0.126593907674021,10.434102694194,16.86053498586,-1.092255448983,2.8910231590271,2.26810757319132,-9.54598720338609,-14.5466060638428,-1.99294135149788,-10.573818655575,2,6665.665603,94.59,0.014190631
"623",0.095833333,0,0.010416667,0.38125,0,0,0.002083333,0,0,0.1375,0.004166667,0.289583333,0,4745.42957,2876.25484,0.165072678,1964.083348,7.414020599,-0.0840264009104834,0.0661758669451171,0.152001310212939,-0.956411600112915,0.239309698538063,25.070988972982,9.97620614369703,-0.000703475054990577,10.876555779401,16.022862434387,-0.914716109730989,2.55835366249084,2.20803892612457,-11.2883275561863,-17.2345788002014,-1.44285698186338,-10.7949630762237,1,1446.299046,0,0
"624",0,0,0.051470588,0.007352941,0.014705882,0,0,0,0,0,0.088235294,0.830882353,0,11629.87799,10761.63917,0.16121165,2387.126633,5.271646149,-0.044394741455714,0.0908326718931884,0.100002727282593,-1.31068992614746,0.246431360642115,21.43751051161,8.94822599622898,-0.200888191173021,10.098729576161,16.013736724854,-1.12925286386502,2.73203897476196,2.33832556009293,-11.0383483039008,-15.4099745750427,-1.36087493023841,-10.3447063358781,2,554.1296344,21.51,0.038817632
"625",0,0,0,0.336805556,0,0,0,0,0,0.006944444,0,0.548611111,0,3035.776443,9810.753787,0.181774313,1948.325022,5.40057468,-0.494386402103636,-0.026008193399392,0.0236542774181739,-0.96941077709198,0.283527305313185,11.53726433648,-4.319130431281,-0.573053160524012,9.58781929888801,8.86178557078,-1.35727912304401,5.40501546859741,4.1713293393453,-1.01149039798313,-11.1526533762614,-1.27693602618049,-8.3912815767176,1,562.9496286,1.26,0.002238211
"626",0,0,0.022624434,0.149321267,0.004524887,0,0.004524887,0.018099548,0,0,0.438914027,0.312217195,0,2826.599087,5363.269568,0.148959409,2229.891006,16.04692001,-0.225283721751637,-0.216304644065745,-0.257759912925608,-1.15558052062988,0.321450883266972,23.282076687283,7.95957836575002,-0.494674931944019,9.36281179291001,13.543125152588,-1.57331075232003,2.91983389854431,2.68849033117294,-8.09984829160902,-11.9173431396484,-1.92395937053207,-10.0503059586668,1,699.7495384,94.5,0.135048321
